DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE
4jOL0eMZx1r7ogpEXXdm,UrbanSoccer - Toulouse Sept Deniers,played,captain,ChIJk5nUBdOkrhIRP-1aUJzo-lA,43.6321552&1.411696,2023-10-30T14:30:00.000Z
4jVvpAMrk230uG8ylVc9,Le 13 - Foot en salle - Marseille,canceled,captain,ChIJR62kUm_ByRIRDnGQqGCeUVQ,43.33370070000001&5.370389599999999,2024-02-09T19:00:00.000Z
4jd61lDTd3FIXUvfRtd0,Top Ten,played,pro,,48.8729106&2.6840919,2023-12-28T11:00:00.000Z
4jzoJ0wjFOITMIAlJLrS,UrbanSoccer - Quai d'Ivry,canceled,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-10-09T18:45:00.000Z
4k2odCUEeBMrTiRolR5H,Le 13 - Foot en salle - Marseille,canceled,captain,ChIJR62kUm_ByRIRDnGQqGCeUVQ,43.33370070000001&5.370389599999999,2023-10-09T18:00:00.000Z
4kKHpMchWv0I5lEt74mv,Stadium Thiais,hidden,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-01-05T18:30:00.000Z
4kQwRxra4jwExiGBHm5C,LE FIVE Paris 18,played,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-11-27T11:30:00.000Z
4kbaFbgmRpckKQnyK0Bk,UrbanSoccer - Puteaux,played,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2023-11-02T17:00:00.000Z
4keUhPNxbYtlyixvo4P7,Stade Georges Carpentier,played,captain,ChIJDcRAPQZz5kcRRfIYvk9rvQQ,48.8190383&2.3661251,2023-12-14T11:00:00.000Z
4kfLEJFgtNcSLD4h7nj9,Testing Purposes,published,pro,,67.461524&-152.801377,2024-01-02T15:00:00.000Z
4kmFoFG6cONPJx501618,UrbanSoccer - Lyon Parilly,canceled,captain,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2024-01-05T19:30:00.000Z
4kwOrNw4kujUq0ovrTCp,Parc des Sports Alfred-Marcel-Vincent,canceled,captain,,48.9207953&2.5407401,2023-09-04T07:30:00.000Z
4l0xVKWzePeahwbvAQ00,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-01-04T19:30:00.000Z
4lTHJpIipFtFcXMjbrT5,LE FIVE Montreuil,canceled,pro,,48.8613036&2.4653095,2023-12-29T22:00:00.000Z
4lVZAk5eX33IPYoyg2BR,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-02-12T17:10:00.000Z
4la6dsTrpCR5cq2AoFgq,Foot-Max Argenteuil,played,captain,ChIJi9oIzaRm5kcRJYcK7QsdRMU,48.9501569&2.2093741,2024-01-20T17:30:00.000Z
4ldZFDd514esR18XPF0o,UrbanSoccer - Lille Lezennes,canceled,captain,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2023-10-26T19:00:00.000Z
4lfcklG4AEEixPjY87pQ,LE FIVE Paris 18,published,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-01-16T20:00:00.000Z
4lhpFuqVf8MnRbqsKmOG,LE FIVE Paris 13,played,captain,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2023-10-07T10:45:00.000Z
4lhutuVO2sikE6E27JhU,UrbanSoccer - Asnières,published,captain,,48.921928&2.3068162,2023-09-14T17:00:00.000Z
4lwjGGpmQA1P075oExE7,Foot POWER 5,canceled,captain,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2023-12-09T22:30:00.000Z
4mDnfJTXFTOOYK1yXNOP,LE FIVE Paris 17,draft,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-10-10T17:00:00.000Z
4mJ7PRqOK8H0nbYF7R1b,UrbanSoccer Evry,canceled,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2023-12-26T21:15:00.000Z
4mM3z0odxF2rmk4DphxN,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-03-01T16:00:00.000Z
4mSfkMvGNdEz1ZKcCmou,UrbanSoccer - Asnières,canceled,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-01-24T19:20:00.000Z
4mXYi3Y0w41StBjB6sOv,LE FIVE Bezons,canceled,pro,,48.91909&2.2093051,2023-12-01T11:00:00.000Z
4maXdscan8jSZmoR89Yl,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-09-02T12:00:00.000Z
4miRe3JtFoCF5wwvgMY7,Evolution Football,played,captain,,43.2836074&5.52356,2024-01-05T19:20:00.000Z
4n3L7Q8G3PugPYJSgMVu,Firefoot,played,captain,ChIJ0zSROfj15kcR4l0wrCcYPMk,49.0275342&2.1040185,2023-12-28T21:00:00.000Z
4n41wNaSIhxN8xzx5qe3,LE FIVE Paris 17,played,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-09-28T16:30:00.000Z
4n6OMZ74NrNrJ8p86by5,LE FIVE Paris 18,canceled,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-12-06T20:30:00.000Z
4n8xrmHGxPU3zbtvbBQD,Foot POWER 5,played,captain,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2023-11-09T18:30:00.000Z
4nA7duHuCvpAzagokmAA,UrbanSoccer - Quai d'Ivry,canceled,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-10-02T17:45:00.000Z
4nEiSrpZDmRPHizV3FsR,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-09-30T16:00:00.000Z
4nJ1Hx974SPmC6rfQPXa,UrbanSoccer - Quai d'Ivry,canceled,captain,,48.8199815&2.3936307,2023-09-12T18:15:00.000Z
4nSy8AbJM9aNcGLFPzOs,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-01-20T08:45:00.000Z
4nTOEPmDom1UngZjQ8JI,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-12-25T17:30:00.000Z
4niLTdaj75AyktoZwOju,Play Soccer,draft,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-11-13T17:00:00.000Z
4nrDt55Dl5xCLAxk1QjJ,LE FIVE Bezons,played,captain,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9190524&2.211796,2023-11-27T19:00:00.000Z
4ntBxCi1zFTLq62ynbBe,KG5 - Foot en salle - Strasbourg / Mundolsheim,draft,captain,ChIJRSG64gm4lkcRPQTZbn3M85Q,48.6354584&7.724195300000001,2024-01-28T18:00:00.000Z
4ntH7wSnb8CguXz6hUJP,LE FIVE Paris 18,played,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-10-10T18:00:00.000Z
4nvSpjnsRTmlLfXCGAXq,Foot POWER 5,canceled,pro,,48.960066&2.2061913,2024-02-07T17:00:00.000Z
4nxelI4tIhJZr7ni1SgW,Top Ten,played,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2023-10-25T15:00:00.000Z
4nzLDj4k1RPM3wEWyUSl,Foot POWER 5,canceled,pro,,48.960066&2.2061913,2023-12-17T11:00:00.000Z
4o6tMlUuWqYidm7cVKjr,Main Sécurité Evénementiel,published,captain,ChIJ4Roq-ktz5kcRiLPXHok5tZA,48.7890253&2.4461142,2023-10-14T12:00:00.000Z
4oBS0cwpYIJptX2nM5SP,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-10-25T18:30:00.000Z
4oQLGa6CvWZXMDPjqYIf,City Stade - Ivry,published,captain,ChIJkcqlrnhz5kcRYDm_fAMKBxo,48.8172947&2.3926639,2023-10-07T07:10:00.000Z
4oUUef9ZSzk7eTdQKGD4,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2023-12-09T17:30:00.000Z
4oaRu0yjJvWcQRMGVpai,UrbanSoccer - Angers,published,captain,ChIJBcOLHhJ_CEgRBi_FUHPvAQ0,47.472353&-0.6048954999999999,2023-10-12T19:00:00.000Z
4p0C3F3SI3igzJwW33iG,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-09-28T17:00:00.000Z
4p2hR8GDwUVgvgduKCxx,OHSPORT,canceled,captain,,48.9672396&2.5670436,2023-08-31T19:30:00.000Z
4p9JyAhTbes3rlcp8Hwe,Game 13 foot indoor,played,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2024-01-21T17:30:00.000Z
4pJSp6xMCHKZaA1EHdZA,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2023-09-11T14:00:00.000Z
4pK4a75O3AOTLLDLTCPw,UrbanSoccer - Porte d'Aubervilliers,played,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-12-08T19:30:00.000Z
4ptE9xMzpupTTLZkqDLb,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-09-04T14:00:00.000Z
4q79Dsk2zhu3c8GO7Y3R,FOOT IN FIVE - ÉPINAY-SUR-SEINE,canceled,pro,,48.9552257&2.3328346,2023-11-28T17:00:00.000Z
4q7ZHih4GusDi81y1WMM,LE FIVE Villette,played,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2024-01-12T19:00:00.000Z
4qMiQLy4BRRvr3qFHoE6,Sun Set Soccer,played,captain,ChIJ-2jOt33D9EcRLZL2mS5Gvz4,45.6768927&4.9409477,2023-10-29T15:30:00.000Z
4qTkAaze3Blpj34ZvM4d,Stade Auguste Delaune,played,captain,ChIJq_4XqWls5kcRdfL8exKsuZ0,48.9177213&2.4024729,2024-02-19T19:00:00.000Z
4qamfLULCxNGsZXjpElr,Footsal Cousinerie,played,captain,,50.6440829&3.1459612,2023-09-13T16:30:00.000Z
4qb1JIJekCP8I6HC4cPc,Monclub Futbol,published,pro,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2024-02-12T20:30:00.000Z
4qeoLatw2JfiPa5y3NFd,UrbanSoccer - Toulouse Sept Deniers,played,captain,ChIJk5nUBdOkrhIRP-1aUJzo-lA,43.6321552&1.411696,2024-01-14T16:25:00.000Z
4qxYwImyRxEWHsNT48UV,UrbanSoccer - Lille Lezennes,published,captain,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6162725&3.0998108,2024-01-26T18:00:00.000Z
4rTMB3geYJDlwSI9evY4,LE FIVE Paris 13,played,pro,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2023-12-27T19:30:00.000Z
4rmkfCtL2Rgmj4vdo8Rb,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-01-14T13:30:00.000Z
4rulTlLbcOb4vnLdnCYU,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-01-23T21:30:00.000Z
4sElyGRDBoCmYHDDghFb,UrbanSoccer - Asnières,canceled,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-10-17T18:55:00.000Z
4sHuJb0DWOVmT6q2CQzV,LE FIVE Paris 17,canceled,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-02-07T21:00:00.000Z
4sQMriNN0ON0glnBrtlD,Stade Pierre Letessier,published,captain,ChIJmcO_CLgS5kcR_tYXn2vhXNs,48.8750074&2.4964236,2023-12-31T09:45:00.000Z
4sWIzS2JlNvwUO1v4oHn,Top Ten,published,pro,,48.8729106&2.6840919,2023-12-07T22:00:00.000Z
4sbvA8gB3SiYT0mkFZpJ,LE FIVE Montreuil,played,captain,,48.8613036&2.4653095,2023-09-13T18:00:00.000Z
4seAlVlEmRgnF1F3fOn3,LE FIVE Bezons,published,pro,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,48.91909&2.2093051,2024-02-28T16:30:00.000Z
4si5hwbj7uIHJ2necv3u,Stadium Thiais,published,pro,,48.7511024&2.3713455,2023-12-24T16:30:00.000Z
4t68eNOjMYiL89nIYwkM,Stadium Thiais,hidden,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-02-16T19:30:00.000Z
4t72859T58dY0rJtOhBQ,UrbanSoccer Meudon,canceled,captain,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.8001332&2.2140804,2023-12-03T15:30:00.000Z
4tIn3CvVWkujcGTU9z9r,Complexe Sportif Marcel Cerdan,published,captain,ChIJsxyEJH1w5kcRFlPyHFZfSzA,48.8143466&2.2897313,2024-01-14T12:45:00.000Z
4tWQ73K3h92EwIp43LF0,Parc Interdépartemental de Choisy Paris Val de Marne,published,captain,ChIJUxSNzpZ05kcRiP7--vdycQs,48.768701&2.433449,2023-12-02T11:00:00.000Z
4tWh8tmvLoUgqxrNFohr,Classico Foot,played,captain,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2023-11-23T20:00:00.000Z
4tZOZw2pO39Tjk2NMMff,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-02-03T08:00:00.000Z
4tnAiufNxObEPLtqyZtR,LE FIVE Paris 18,published,pro,,48.8978522&2.3700234,2023-12-05T16:00:00.000Z
4u6k6FIagSURCAtGbzgq,UrbanSoccer - Toulouse Montaudran,published,captain,ChIJl772e0u8rhIR2foRX4Xa2CI,43.574642&1.4801835,2023-11-01T17:00:00.000Z
4uC8iq8zIiXKHjVk5zXd,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2024-01-31T11:00:00.000Z
4ugftBtVlazMMcFNa5id,UrbanSoccer - Lille Bondues,played,captain,,50.6913774&3.0860264,2023-09-17T17:00:00.000Z
4uhturHpqKtLUlmQ4gZa,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-01-05T21:30:00.000Z
4uoR0cG5FulgkUx2prhn,LE FIVE Bezons,played,pro,,48.91909&2.2093051,2023-11-22T21:00:00.000Z
4uzmsQOvPkPNKoWIpKZX,Stadium Thiais,canceled,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-09-28T19:00:00.000Z
4vCBUxvDRsBObjxTXBUM,LE FIVE Paris 17,played,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2023-12-08T19:30:00.000Z
4wAbR49RV1rhxx1Rif4M,LE FIVE Montreuil,published,pro,,48.8613036&2.4653095,2023-09-28T21:00:00.000Z
4wAr0qMeAEQ8lVuZST0W,BIG5,played,captain,ChIJsb_7TJFp5kcRSPL5VqZulr4,48.9901429&2.3617895,2024-01-01T17:00:00.000Z
4wCOnAFsQ9SWmed3DTcr,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2023-11-28T17:45:00.000Z
4wF9lIsLWlkwjndso4qw,UrbanSoccer La Défense,canceled,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2023-12-15T20:45:00.000Z
4wK6rGuq7GZC9CNWqn19,LE FIVE Bezons,published,pro,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,48.91909&2.2093051,2024-03-13T16:30:00.000Z
4wTBVzuPaz3ylxhDjYEB,LE FIVE Bezons,played,pro,,48.91909&2.2093051,2023-11-12T19:00:00.000Z
4wjzasbLCboi2eyriEJw,UrbanSoccer - Quai d'Ivry,canceled,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2023-11-28T17:00:00.000Z
4wqDwWiFgB4FelK77D8f,LE FIVE Carrières-sous-Poissy,canceled,captain,ChIJ9T4fWfyL5kcRCBX-FyZLvEE,48.9468144&2.0230574,2023-12-10T09:00:00.000Z
4wvco5nmj3yRXmlTWI9s,Stadium Thiais,canceled,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-11-10T18:00:00.000Z
4xBDt2MN2vYoWBVoIQF4,LE FIVE Bezons,published,pro,,48.91909&2.2093051,2023-09-26T16:00:00.000Z
4xBTLWzIQAjh1jOzGRXL,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-01-28T15:00:00.000Z
4xK850OOsktIvhWv0Oeo,LE FIVE Marville - La Courneuve,published,pro,,48.9361223&2.3872592,2023-09-28T08:00:00.000Z
4xKTh9t2dsReXeZf023P,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-12-22T18:00:00.000Z
4xXc67RKHAEHcKmzSv1p,Game 13 foot indoor,published,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2023-12-09T16:00:00.000Z
4xdPDGJF7EmPjhLwzetD,Stadium Thiais,played,pro,,48.7511024&2.3713455,2023-09-17T17:00:00.000Z
4xfoIypfOL8nlkCSUM4y,Complexe Sportif Europe,canceled,captain,ChIJTWa313GE5kcRa_QelrnxOyk,48.7925484&1.966495,2023-11-26T09:00:00.000Z
4xh4o9X5dQufpVKWZ8ZQ,LE FIVE Créteil,played,captain,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,48.7643086&2.4706522,2023-11-18T13:00:00.000Z
4xl4zFpKuxxZm8uXhkRD,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-12-09T19:00:00.000Z
4y6JAtpjIzVzzraE3VXb,LE FIVE Paris 18,played,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-01-28T16:00:00.000Z
4yBWGwKWHZXECZmxQ1vk,Cap Loisirs,canceled,captain,ChIJ6xl7EP2irhIRG2TbDQazLzE,43.64393279999999&1.4791113,2024-01-06T09:50:00.000Z
4yJhKg0SNM2OveKaryMf,Foot POWER 5,played,pro,,48.960066&2.2061913,2023-09-13T20:30:00.000Z
4yLfK3WtziNVcCQ3Fes9,Testing Purposes,published,pro,,67.461524&-152.801377,2024-03-07T19:15:00.000Z
4ySEfJxOZGb2O5sI0cVM,UrbanSoccer - Marne-La-Vallée,played,captain,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2023-12-05T18:00:00.000Z
4ya2GU3ISJWWfvq5c5bb,Play Soccer,draft,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-01-11T11:30:00.000Z
4z9wGU9qIB0fqS7Kcq6V,City-stade du Sapaillé,canceled,captain,ChIJl7IzQujV_EcRTNytJMBxHdo,47.4259275&0.6923541999999999,2023-09-19T17:00:00.000Z
4zdv5JpLitCJ2fM6jkON,LE FIVE Bobigny,played,pro,,48.901553&2.4313304,2023-11-03T17:00:00.000Z
5026CztgdMCfGKXk5qjs,Power Five,played,captain,ChIJ6ULNmyh15kcRV9cjbnBjGr8,48.7301249&2.4343214,2023-09-18T18:00:00.000Z
50sfUmbUKww1RIncuLG3,Stadium Thiais,played,pro,,48.7511024&2.3713455,2024-01-24T18:00:00.000Z
50vMt6FbjEdCyHY22pwE,Evolution Football,played,captain,ChIJX0YulIi8yRIRnGh62u3UXTQ,43.2836074&5.52356,2023-12-19T18:30:00.000Z
51NUADZ5eRzPH6ZTvAAH,Sport dans la Ville Rhône-Alpes,published,captain,ChIJoUEDcmvr9EcRILCz6hDCQ2o,45.7811703&4.8081568,2024-01-11T19:00:00.000Z
51Qtv11wCLbasEWsfU5l,Sun Set Soccer,played,captain,ChIJ-2jOt33D9EcRLZL2mS5Gvz4,45.6768927&4.9409477,2023-12-03T14:00:00.000Z
51TSQ1SQQP0KetNXL1YA,LE FIVE Paris 18,published,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-01-17T17:30:00.000Z
51dps4ACuSGEusfsJ1BQ,LE FIVE Marville - La Courneuve,canceled,captain,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9364404&2.3869147,2023-09-23T10:00:00.000Z
51gtbzp12cyM8up5irFw,LE FIVE Paris 18,played,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-02-07T17:30:00.000Z
51o1cpx3XXIISsyhnqBd,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2023-12-28T21:00:00.000Z
52As9j5KlYnedtXV0IfE,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-01-29T17:45:00.000Z
52B5ZABaUXZXZfV5KfaF,UrbanSoccer - Lille Lezennes,played,captain,,50.6169533&3.0995426,2023-09-15T19:45:00.000Z
52mCP0bGhwQSIDsqxxVI,UrbanSoccer Guyancourt,canceled,captain,ChIJmdX-2c-A5kcRj1wtOS8rZmo,48.7722091&2.0600292,2023-12-09T11:15:00.000Z
52v8lEw4m7Oo8DVWLRn9,LE FIVE Paris 17,played,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-01-09T19:00:00.000Z
53AK509P7y4OOwwwjZoM,Soccer Five,published,captain,ChIJp0K53sp55kcR61-WTU8Yv5k,48.7368129&2.2591558,2024-02-09T08:30:00.000Z
53AalBsK6vZg5ULb9AhE,LE FIVE Paris 18,played,pro,,48.8978522&2.3700234,2023-12-18T16:00:00.000Z
53GalX7fzhVkuHCHytBE,UrbanSoccer Meudon,draft,captain,,48.8001332&2.2140804,2023-09-10T13:00:00.000Z
546n2881KGUhsm5WL2S6,LE FIVE Paris 17,canceled,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-02-06T20:00:00.000Z
54Pw4NL4kDwh5vtKpKy1,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-12-04T20:00:00.000Z
54Q9bvNaEVpvNTytIN6i,Kaiser Park,played,captain,,49.0175545&2.1775301,2023-09-01T17:00:00.000Z
54YrDCaQXMz3UugSlfJq,LE FIVE Paris 13,canceled,pro,,48.8181615&2.3658793,2023-12-14T22:00:00.000Z
54h8y2cRdssuzopZaHZy,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-09-26T18:45:00.000Z
54ju2wdXtVmXUjLZJAJz,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2024-01-28T15:00:00.000Z
54kx856FmtsHFLIVEv4S,Stadium Thiais,published,pro,,48.7511024&2.3713455,2024-02-09T11:00:00.000Z
54njRVlmlMjZ0KGqBEXE,FOOT INDOOR Marseille,played,captain,ChIJ41AMCxC8yRIRLHLGt11sc-U,43.2859688&5.4882746,2023-12-19T18:00:00.000Z
54uAi4CqQxFsoBk8XPjU,FOOT IN FIVE - ÉPINAY-SUR-SEINE,published,pro,,48.9552257&2.3328346,2023-09-25T16:00:00.000Z
54wWpgs8NmmmfSLm6H2f,LE FIVE Morangis,played,captain,ChIJA4uAhOXZ5UcRp-vZXZP-ovY,48.692672&2.3192811,2024-02-01T20:30:00.000Z
557IjxzqAb2zM7cp72t4,LE FIVE Créteil,played,captain,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,48.7643086&2.4706522,2024-02-21T18:00:00.000Z
55DlSTUXghTXCA9gcxIt,LE FIVE Paris 17,published,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-01-30T22:00:00.000Z
55SNCH3SU7gqqkn2CKnN,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-02-15T19:30:00.000Z
55YMU6yDmunCWiAnzAa9,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2023-11-11T20:00:00.000Z
55s4dIfGspHyLHyEsRYz,LE FIVE Paris 18,played,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2023-12-24T12:00:00.000Z
561jlcmNoymMC2YY5Pc3,Speed Soccer Five,published,captain,,48.7360598&2.315058,2023-09-08T21:00:00.000Z
56Pcm2MQz1T2yDcR7mOH,UrbanSoccer Meudon,canceled,captain,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.8001332&2.2140804,2023-10-14T07:00:00.000Z
56UHU9TdzzObLA0GOf5y,LE FIVE Bezons,canceled,pro,,48.91909&2.2093051,2023-10-11T20:00:00.000Z
573cyFA9tI2sVytMxzBy,UrbanSoccer - Quai d'Ivry,canceled,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2023-11-19T08:30:00.000Z
57Js3fRwMbvTFW4yvmg8,Stadium Thiais,hidden,pro,,48.7511024&2.3713455,2023-12-01T21:00:00.000Z
57KhquNnExAtzRSw0K6a,Antony,played,captain,ChIJf8cFRhF35kcR0D6LaMOCCwQ,48.759255&2.302553,2023-12-24T08:00:00.000Z
57Lf82CKaamsCGPwdXvm,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-02-17T16:30:00.000Z
57TSZkDSzbJwZ20VeocY,Monclub Futbol,played,captain,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2023-09-28T19:00:00.000Z
57YK9YQz4MxMVEGZmsJ0,Foot POWER 5,canceled,pro,,48.960066&2.2061913,2023-12-30T17:00:00.000Z
57gd2HQWjhuNuEQ3xTfN,Game 13 foot indoor,played,captain,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2023-12-05T19:00:00.000Z
57iDviD3dqRVMOQbB8Nd,Monclub Futbol,played,captain,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2023-10-26T16:25:00.000Z
57jl2kBhidwECBgDl6vZ,Top Ten,published,pro,,48.8729106&2.6840919,2023-12-12T22:00:00.000Z
57jvByb5GUopcVscEvFN,UrbanSoccer - Lille Lezennes,played,captain,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2024-01-19T18:00:00.000Z
584EybleiGHDmBougRwL,FIVE ARENA MEAUX ,canceled,pro,,48.9539465&2.9154573,2023-12-08T16:00:00.000Z
58E9exr14z2o8A32s71J,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2023-12-06T21:30:00.000Z
58TYRZIA3gVJmbkKs7wB,LE FIVE Montreuil,played,captain,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.8613034&2.4653099,2023-11-23T19:00:00.000Z
58kpsjb8i4f6Matbjale,UrbanSoccer - Porte d'Aubervilliers,played,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2023-11-30T18:15:00.000Z
