CREATED;TIMES;USER;WEEKDAYS;PLACES
22/02/2024;19:00 19:30 20:00 20:30 21:00 21:30 22:00 22:30 23:30 23:00;ll5ZeafTSmOcIYcKaX40;1 2 3 4 5 6 7;UrbanSoccer - Toulouse Sept Deniers-ChIJk5nUBdOkrhIRP-1aUJzo-lA UrbanSoccer - Toulouse Montaudran-ChIJl772e0u8rhIR2foRX4Xa2CI Play Soccer-ChIJQ-UxZn-5rhIRKWoQydM5T9s LE FIVE Colomiers-ChIJ8wxhgGexrhIRm698kMPQIRw Events Five-ChIJf8cSCJG5rhIRoQadPH-wW1U Classico Foot-ChIJFV442oCxrhIRgsZy5aIbkNs
28/02/2024;18:30 19:00 19:30;llEW5AJAGKjbjIFW50Y7;5;LE FIVE Créteil-ChIJ88lx3VwL5kcRVxCh4lD6_Gk
03/03/2024;19:00 19:30 20:00 20:30 21:00 21:30 22:00;lnPTKw2YGfMAIzo9CISo;1 2 3;LE FIVE Paris 17-ChIJ7eI8sFNv5kcR5xy52Wc57NU UrbanSoccer - Asnières-ChIJi5LkLT9v5kcRSlhScqEFNWs LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY LE FIVE Montreuil-ChIJJdTQjr0T5kcRZmGxtIJVy44
17/03/2024;17:00 18:00;lnfk1qIgZt3Bt7Db451Z;1 2;Classico Foot-ChIJFV442oCxrhIRgsZy5aIbkNs UrbanSoccer - Toulouse Sept Deniers-ChIJk5nUBdOkrhIRP-1aUJzo-lA
25/02/2024;16:00 17:00 18:00 19:00 20:00 21:00 22:00 23:00 16:30 17:30 18:30 19:30 20:30 21:30 22:30 23:30;lsE08WlPoG8tD0rGME8E;7 6 5 3 4 2 1;Le Street Foot en Salle-ChIJt_AXL6Jg5kcRu6rBmnrmeUM Kaiser Park-ChIJsRLZzKFg5kcRBCfNws9nssw Foot POWER 5-ChIJuTCIFshm5kcRBtEQJ76dAzc Foot-Max Argenteuil-ChIJi9oIzaRm5kcRJYcK7QsdRMU Firefoot-ChIJ0zSROfj15kcR4l0wrCcYPMk GOPARK Pontoise-ChIJ2cJmdhf15kcRQ4mUOxIVzd0 LE FIVE Bezons-ChIJ71Mv0Wpk5kcRg-H9x7L-dXo FOOT IN FIVE-ChIJoUR0syFp5kcRUlStnwluaYY BIG5-ChIJsb_7TJFp5kcRSPL5VqZulr4 Élite 5 Soccer-ChIJ5-jfdlZk5kcRYIaELgvikaM UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA UrbanSoccer - Asnières-ChIJi5LkLT9v5kcRSlhScqEFNWs LE FIVE Carrières-sous-Poissy-ChIJ9T4fWfyL5kcRCBX-FyZLvEE LE FIVE Sarcelles-ChIJ6_q3Fxhq5kcRCpoEwnoXX1Q UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8 LE FIVE Marville - La Courneuve-ChIJ2dHdMZxr5kcR0aKYHYsp0pY LE FIVE Paris 17-ChIJ7eI8sFNv5kcR5xy52Wc57NU UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo LE FIVE Villette-ChIJTUFnQjps5kcR0pHITLTw1PI
10/02/2024;19:00 19:30 20:00 20:30 21:00 21:30;luYXoFVc5Yr3fM8bRXrn;1 2 3 4 5;Footsal Cousinerie-ChIJXQyb1d8pw0cRLO_Ed5xHTIQ
09/03/2024;11:30 23:00 22:30 22:00 21:30 21:00 20:30 20:00 19:00 18:30 17:00 17:30 18:00 19:30 16:30 16:00 15:30 15:00 14:30 13:00 12:30 12:00 13:30 14:00;lxSlIeA77F2Try9EdGOx;1 2 3 4 5 6 7;LE FIVE Paris 13-ChIJ_bOSChhz5kcRZMTeq_6Gdzg UrbanSoccer - Quai d'Ivry-ChIJfXxYJ0xy5kcRw9xTkF6-FZQ UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8 UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY LE FIVE Montreuil-ChIJJdTQjr0T5kcRZmGxtIJVy44 Power Five-ChIJ6ULNmyh15kcRV9cjbnBjGr8 LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo LE FIVE Paris 17-ChIJ7eI8sFNv5kcR5xy52Wc57NU Speed Soccer Five-ChIJ2xTNglV25kcR3UDi4AXGfDU LE FIVE Champigny-ChIJsXi1PLYN5kcRTVVDuczgS2s UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA UrbanSoccer - Asnières-ChIJi5LkLT9v5kcRSlhScqEFNWs LE FIVE Villette-ChIJTUFnQjps5kcR0pHITLTw1PI
07/03/2024;15:30 18:30;lyGFBETcF7vcsEFDBiTc;1 2 3 4 5 6 7;LE FIVE Bobigny-ChIJV8UONORs5kcRXxR5Qd7x130 LE FIVE Montreuil-ChIJJdTQjr0T5kcRZmGxtIJVy44 LE FIVE Villette-ChIJTUFnQjps5kcR0pHITLTw1PI LE PARK Noisy-ChIJdUHbID8O5kcRV5lQhiHTvhs UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY LE FIVE Marville - La Courneuve-ChIJ2dHdMZxr5kcR0aKYHYsp0pY Footbox-ChIJY-WkusIR5kcR-tEad3UtaSQ OHSPORT-ChIJHeG9fA4X5kcRbGNzVY5Ud5I
05/03/2024;20:30 21:30 22:30 15:30 16:30 17:30 15:00 16:00 17:00 20:00 21:00 22:00 18:00 14:00 14:30;m4DgIx4herlulygpuMfy;2;UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8 UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA
02/03/2024;9:00 9:30 10:00 10:30 11:00 11:30 12:00 13:00 13:30 12:30 14:30 14:00 15:30 15:00 16:30 16:00 17:30 17:00 18:30 18:00 19:30 19:00 20:00 20:30 21:00 21:30 22:00 22:30 23:00 23:30;m4UVbeFYe3a9adWtBYGR;1 2 3 4 5 6 7;Kaiser Park-ChIJsRLZzKFg5kcRBCfNws9nssw Le Street Foot en Salle-ChIJt_AXL6Jg5kcRu6rBmnrmeUM FOOTMAX Saint-Maximin-ChIJJazitpdJ5kcRIN9wK_jwKUY GOPARK Pontoise-ChIJ2cJmdhf15kcRQ4mUOxIVzd0 Firefoot-ChIJ0zSROfj15kcR4l0wrCcYPMk BIG5-ChIJsb_7TJFp5kcRSPL5VqZulr4 LE FIVE Sarcelles-ChIJ6_q3Fxhq5kcRCpoEwnoXX1Q
29/02/2024;9:00 9:30 10:00 10:30 11:00 11:30 12:30 12:00 13:30 13:00 14:30 14:00 15:30 15:00 16:00 16:30 17:30 17:00 18:30 18:00 19:30 19:00 20:30 20:00 21:30 21:00 22:30 22:00 23:00 23:30;m5iwDnBn1P9Eo1BhG3Sy;4 7;F5 Foot Five-ChIJjUbM5G7A9EcRW3mlkrhyXxY LE 5 DE LEGENDE-ChIJAQNaA3nc9EcRYvB35x41mBs Sport dans la Ville Rhône-Alpes-ChIJoUEDcmvr9EcRILCz6hDCQ2o UrbanSoccer - Lyon Parilly-ChIJx3FQWjLC9EcRrrQb2eV7i_4 We Are Sports-ChIJFZU5oBHC9EcRJTFrSkI1xxg LE FIVE OL-ChIJmz3whejH9EcR3j9ApNRukKE Sun Set Soccer-ChIJ-2jOt33D9EcRLZL2mS5Gvz4 UrbanSoccer - Lyon Barolles-ChIJN4l-IC3v9EcRf9QJKIVC_aY Factory Sport Games-ChIJNcDntQGO9EcR3CbXF7xfc5o
24/02/2024;13:00 12:30 13:30 14:00 14:30 15:00 15:30 12:00 11:00 11:30 10:00 10:30;m5lLSUOZE1vbbMaW9hAt;7;LE FIVE Paris 13-ChIJ_bOSChhz5kcRZMTeq_6Gdzg UrbanSoccer - Quai d'Ivry-ChIJfXxYJ0xy5kcRw9xTkF6-FZQ
18/03/2024;21:00 21:30 22:00 22:30 23:00 23:30;m719uzUgbJssjigjWVxd;7 6 5 4 3;LE FIVE Paris 13-ChIJ_bOSChhz5kcRZMTeq_6Gdzg
19/02/2024;19:00 19:30 20:30 20:00 21:00 21:30 18:30;m99cfi9goVEJ7I0H0zYa;3 2 1 4;UrbanSoccer - Lyon Parilly-ChIJx3FQWjLC9EcRrrQb2eV7i_4
03/03/2024;9:00 9:30 10:00 10:30 11:00 11:30 12:00 22:30 22:00 21:00 21:30 20:30 20:00 19:00 19:30 18:30 18:00 17:30 17:00 16:00 16:30 15:30 14:00 14:30 15:00 13:00 13:30 12:30;mAHeH5a73D0EzAs4Fmlz;1 2 3 4 5 6 7;Insport Montpellier - Près d'arènes-ChIJJWIca-qvthIRHxcGJpAq4kA UrbanSoccer - Montpellier-ChIJVXFMq4ylthIRtrZPBHOMTAc
27/02/2024;18:00 18:30 19:00 19:30 20:00 20:30;mCmYeqZAPKwITDdBwP57;5 4 3 2 1;Monclub Futbol-ChIJGbxxaamUyRIRgGvhHnhJStA Z5 Aix-ChIJKb-U_9KSyRIRKIFKbH5mW18
26/02/2024;0,854166667;mDYGUFUiKYpMZbeLwzHg;4;Stadium Thiais-ChIJ64X9jzx05kcRsHvSfOv6UcA
07/03/2024;9:00 9:30 10:00 10:30 11:00 11:30 23:00 23:30 22:00 22:30 21:00 21:30 20:00 20:30 19:00 19:30 18:00 18:30 17:00 17:30 16:00 16:30 15:00 15:30 14:00 14:30 13:00 13:30 12:30 12:00;mPdPADFIS4VVf3VMiWvG;1 2 3 4 5 7;UrbanSoccer Meudon-ChIJ0WKvjbh75kcRoqSmyWwW2jQ
18/03/2024;19:00 19:30 20:00;mQ80WSMp1mAlrSBVQGVF;2 3 4 5;FIVE ARENA MEAUX-ChIJ02bKSuih6EcRb796CXVbkVs
06/03/2024;20:00 19:00 21:00 22:00;mUzNkLo9SOr9MLtOKKX2;1 2 3 4;Foot Five-ChIJz19QMFGxqxIRaWC86JG7iPg Futsal Arena-ChIJAYp3AyyoqxIR4heGmKuIbN0 Stade de Montbeton-ChIJP1NVTQANrBIRrl1ieFWkbkw Stade-ChIJgbsK2s4ArBIR-S_s4tg3QfI Terrain de foot-ChIJly4Hp0hxqxIRVkkp7Ijp1vM Stade-ChIJLeQux1fsqxIR90PpoTOBf-A Stadium municipal d'Agen-ChIJz4H8QyKzqxIRY55GWACUM8o
28/02/2024;16:00 16:30 17:00 17:30 18:00 18:30 19:00 19:30 20:00;mWP4PAQflzZk9aIXSSRT;1 2 3 4 5 6 7;UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA Élite 5 Soccer-ChIJ5-jfdlZk5kcRYIaELgvikaM UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8 LE FIVE Bezons-ChIJ71Mv0Wpk5kcRg-H9x7L-dXo Foot-Max Argenteuil-ChIJi9oIzaRm5kcRJYcK7QsdRMU UrbanSoccer - Asnières-ChIJi5LkLT9v5kcRSlhScqEFNWs Foot POWER 5-ChIJuTCIFshm5kcRBtEQJ76dAzc LE FIVE Paris 17-ChIJ7eI8sFNv5kcR5xy52Wc57NU UrbanSoccer Meudon-ChIJ0WKvjbh75kcRoqSmyWwW2jQ FOOT IN FIVE-ChIJoUR0syFp5kcRUlStnwluaYY LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY LE FIVE Villette-ChIJTUFnQjps5kcR0pHITLTw1PI LE FIVE Marville - La Courneuve-ChIJ2dHdMZxr5kcR0aKYHYsp0pY LE FIVE Paris 13-ChIJ_bOSChhz5kcRZMTeq_6Gdzg Le Street Foot en Salle-ChIJt_AXL6Jg5kcRu6rBmnrmeUM Kaiser Park-ChIJsRLZzKFg5kcRBCfNws9nssw BIG5-ChIJsb_7TJFp5kcRSPL5VqZulr4 LE FIVE Carrières-sous-Poissy-ChIJ9T4fWfyL5kcRCBX-FyZLvEE UrbanSoccer - Quai d'Ivry-ChIJfXxYJ0xy5kcRw9xTkF6-FZQ
09/03/2024;10:00 10:30 11:00 16:00 16:30 17:00 17:30 18:00;md7ah3t1JGN8MPaLxAwq;7 1;UrbanSoccer - Toulouse Sept Deniers-ChIJk5nUBdOkrhIRP-1aUJzo-lA
13/03/2024;0,75;mdqcdn660J94T7S0j4UV;3;Footsal-ChIJa7HS298pw0cRMoVDj0XqVdI Spot FUTSAL-ChIJwdUawmfVwkcRaNLo_CmNii0 UrbanSoccer - Lille Lezennes-ChIJR3ro5nTWwkcRfM_S3Be9HjI UrbanSoccer - Lille Bondues-ChIJ58ZerMgrw0cR2Jyp7tZjBn4 Arena Club-ChIJeWJWRjYvw0cRbnJR4ZXAKMA KIPSTADIUM-ChIJydcoT88ow0cRLnHvlF-Z_jE Footsal Cousinerie-ChIJXQyb1d8pw0cRLO_Ed5xHTIQ
23/02/2024;9:00 9:30 10:00 10:30 11:00 11:30 12:00 12:30 13:00 13:30 14:00 14:30 15:00 15:30 16:00 16:30 17:00 17:30 18:00 18:30 19:00 19:30 20:00 20:30 21:00 21:30 22:30 22:00 23:00 23:30;mgH7KDQuRHdvsrzhw9C2;6 7;LE FIVE Paris 13-ChIJ_bOSChhz5kcRZMTeq_6Gdzg LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo UrbanSoccer - Quai d'Ivry-ChIJfXxYJ0xy5kcRw9xTkF6-FZQ LE FIVE Paris 17-ChIJ7eI8sFNv5kcR5xy52Wc57NU UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY LE FIVE Villette-ChIJTUFnQjps5kcR0pHITLTw1PI LE FIVE Bobigny-ChIJV8UONORs5kcRXxR5Qd7x130 UrbanSoccer - Asnières-ChIJi5LkLT9v5kcRSlhScqEFNWs LE FIVE Montreuil-ChIJJdTQjr0T5kcRZmGxtIJVy44 LE FIVE Marville - La Courneuve-ChIJ2dHdMZxr5kcR0aKYHYsp0pY UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8 Élite 5 Soccer-ChIJ5-jfdlZk5kcRYIaELgvikaM UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA FOOT IN FIVE-ChIJoUR0syFp5kcRUlStnwluaYY Stadium Thiais-ChIJ64X9jzx05kcRsHvSfOv6UcA UrbanSoccer Meudon-ChIJ0WKvjbh75kcRoqSmyWwW2jQ VERSUSFOOT Thiais-ChIJn2R2NT905kcRjqB29qldBxk LE FIVE Bezons-ChIJ71Mv0Wpk5kcRg-H9x7L-dXo LE FIVE Champigny-ChIJsXi1PLYN5kcRTVVDuczgS2s LE FIVE Créteil-ChIJ88lx3VwL5kcRVxCh4lD6_Gk
07/03/2024;18:00 19:00 20:00 21:00 22:00;mhebhRcOoLdHE2R8CeyR;1 2 3 4;LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY
09/03/2024;9:00 10:00 11:00 12:00 19:30 13:00 20:30 15:00 22:30 14:00 17:30 14:30 16:30 15:30 13:30 12:30 11:30 10:30 9:30 16:00 18:30 18:00 17:00 21:30 19:00 20:00 21:00 23:30 22:00 23:00;miBLiNnk7btQmehdTDMm;6 7;Kaiser Park-ChIJsRLZzKFg5kcRBCfNws9nssw Le Street Foot en Salle-ChIJt_AXL6Jg5kcRu6rBmnrmeUM GOPARK INTERIEUR - Paintball et trampolines parc-ChIJ2cJmdhf15kcRQ4mUOxIVzd0
04/03/2024;19:00 19:30 20:00 20:30 21:00 21:30;mkERutkGYUijKkabhrfc;1;Spot FUTSAL-ChIJwdUawmfVwkcRaNLo_CmNii0 UrbanSoccer - Lille Lezennes-ChIJR3ro5nTWwkcRfM_S3Be9HjI Footsal-ChIJa7HS298pw0cRMoVDj0XqVdI Footsal Cousinerie-ChIJXQyb1d8pw0cRLO_Ed5xHTIQ UrbanSoccer - Lille Bondues-ChIJ58ZerMgrw0cR2Jyp7tZjBn4 KIPSTADIUM-ChIJydcoT88ow0cRLnHvlF-Z_jE Arena Club-ChIJeWJWRjYvw0cRbnJR4ZXAKMA
23/02/2024;18:30 19:30 20:30 21:30 22:30 23:30 18:00 19:00 20:00 21:00 22:00 23:00 17:00 17:30;mkLdLmzyjoRKyUWIVs6c;1 2 3 4 5 6 7;LE FIVE Paris 17-ChIJ7eI8sFNv5kcR5xy52Wc57NU UrbanSoccer - Asnières-ChIJi5LkLT9v5kcRSlhScqEFNWs LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY Élite 5 Soccer-ChIJ5-jfdlZk5kcRYIaELgvikaM UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8 LE FIVE Villette-ChIJTUFnQjps5kcR0pHITLTw1PI FOOT IN FIVE-ChIJoUR0syFp5kcRUlStnwluaYY UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA LE FIVE Marville - La Courneuve-ChIJ2dHdMZxr5kcR0aKYHYsp0pY Foot-Max Argenteuil-ChIJi9oIzaRm5kcRJYcK7QsdRMU
06/03/2024;9:00 11:00 10:00 12:00 13:00 14:00 15:00 17:00 18:00 19:00 16:00 20:00 21:00 22:00 23:00 23:30 22:30 21:30 19:30 20:30 18:30 17:30 16:30 15:30 14:30 13:30 12:30 11:30 10:30 9:30;moJ6e0WuHtsgNUbJhzb0;1 2 3 4 5 6 7;UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo LE FIVE Paris 17-ChIJ7eI8sFNv5kcR5xy52Wc57NU UrbanSoccer - Asnières-ChIJi5LkLT9v5kcRSlhScqEFNWs UrbanSoccer - Quai d'Ivry-ChIJfXxYJ0xy5kcRw9xTkF6-FZQ LE FIVE Sarcelles-ChIJ6_q3Fxhq5kcRCpoEwnoXX1Q LE FIVE Bobigny-ChIJV8UONORs5kcRXxR5Qd7x130 BIG5-ChIJsb_7TJFp5kcRSPL5VqZulr4
02/02/2024;17:30 18:00 18:30 19:00 17:00 16:30 16:00 15:30 13:30 14:30 15:00 14:00 12:30 11:30 13:00 12:00 10:30 11:00 10:00 9:00 9:30;mpmuYm8omfkfaXzu1ZF3;1 2 3 4 5 6 7;Sport dans la Ville Rhône-Alpes-ChIJoUEDcmvr9EcRILCz6hDCQ2o
09/03/2024;0,916666667;mqvWTxVn0UeUQrlVMsE7;5 6;LE FIVE Créteil-ChIJ88lx3VwL5kcRVxCh4lD6_Gk
27/02/2024;9:00 9:30 10:00 10:30 11:00 11:30 12:00 12:30 13:00 13:30 14:00 14:30 15:00 16:00 15:30 16:30 17:00 17:30 18:00 18:30 19:00 19:30 20:00 20:30 21:00 21:30 22:00 22:30 23:00 23:30;mr3TN4xDykvNMlwwIldS;6 7 5 4 3 2 1;UrbanSoccer - Lyon Parilly-ChIJx3FQWjLC9EcRrrQb2eV7i_4 LE FIVE OL-ChIJmz3whejH9EcR3j9ApNRukKE
14/03/2024;12:00 13:00;msOa4zKXQd6rBLRGt1gI;1;Massilia Foot Indoor 2-ChIJxZ6UmMW-yRIRfYNGGPPJfIU Le 13 - Foot en salle - Marseille-ChIJR62kUm_ByRIRDnGQqGCeUVQ STADIUM FOOT 5 VILLAGE-ChIJbbOWFtC4yRIR0WXVerbWmnE Massilia Five-ChIJxZ6UmMW-yRIR7ot5DChYj4w MONCLUB 2.0-ChIJv9owGLm-yRIRfuDnd3G6nR4 FOOT INDOOR Marseille-ChIJ41AMCxC8yRIRLHLGt11sc-U Evolution Football-ChIJX0YulIi8yRIRnGh62u3UXTQ LE FIVE Vitrolles-ChIJi4A-IrHoyRIRunoYLEGNeYI Monclub Futbol-ChIJGbxxaamUyRIRgGvhHnhJStA Le B3 Soccer-ChIJa69uraDryRIRRlY7a07cUqU Game 13 foot indoor-ChIJNSDvlsXryRIRUXao9hwB79I Le Mercato FOOT INDOOR-ChIJzRK7HJy_yRIRqEreyEiAfC0
04/02/2024;10:00 11:00 12:00 20:00 20:30 21:00 21:30 22:00 10:30 11:30 12:30;muVAw3TmcD27Y0pc0EOo;1 2 3 4 5;UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8 UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA
14/02/2024;0,5;mxgIgUHB2SqnUSfzzjgY;1 2 4 5;Stade Georges Carpentier-ChIJK1Ox8s9z5kcRbgUAZHwwCQA Stade de la Tour aux Parachutes-ChIJbwsrhCpy5kcRca22Pnhr8MU
05/03/2024;20:00 20:30 21:30 21:00 19:30;myXB5f4fgibss1yQ4QaE;4;UrbanSoccer - Quai d'Ivry-ChIJfXxYJ0xy5kcRw9xTkF6-FZQ
12/03/2024;19:30 20:00 20:30 21:30 21:00 22:00 22:30 23:30 23:00;mypSVapQMZh8fTEkBDrd;5;Le Street Foot en Salle-ChIJt_AXL6Jg5kcRu6rBmnrmeUM
16/03/2024;0,5;n12gaXz7IDPHsSLnBcfc;7 6;Events Five-ChIJf8cSCJG5rhIRoQadPH-wW1U Play Soccer-ChIJQ-UxZn-5rhIRKWoQydM5T9s
20/02/2024;0,458333333;n2POjrNeeYAPj5OlTH2z;1;Bulldogs Arena-ChIJ35FSpd5H0i0R5PGjxvuuYEA
05/02/2024;20:00 20:30 21:00 21:30;n39QoALEQN3xOtayhgXa;1 2 3 4 5 6 7;UrbanSoccer - Marne-La-Vallée-ChIJ6bDBiosP5kcROXiloHzSdhc Top Ten-ChIJfXprBx4b5kcRmhe-5pLZUek LE PARK Complexe Multisports-ChIJdUHbID8O5kcRV5lQhiHTvhs
17/03/2024;20:00 20:30 21:00;n8QRpM5igaw3GBvb3ova;4 3;LE FIVE Paris 13-ChIJ_bOSChhz5kcRZMTeq_6Gdzg LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8 UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA
23/02/2024;19:00 20:00 19:30 20:30 21:00 21:30;nAtBgtFp0eToQQXGcTBN;5;LE FIVE Paris 13-ChIJ_bOSChhz5kcRZMTeq_6Gdzg LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo UrbanSoccer - Puteaux-ChIJM_sC0-Nk5kcRhL1y_EFIje8 Élite 5 Soccer-ChIJ5-jfdlZk5kcRYIaELgvikaM UrbanSoccer La Défense-ChIJh4rnfVhk5kcRV2Q-ZKdm8vA UrbanSoccer - Quai d'Ivry-ChIJfXxYJ0xy5kcRw9xTkF6-FZQ
04/03/2024;18:00 18:30;nAz0IjoPfqGwYXBojz5I;2;VERSUSFOOT Thiais-ChIJn2R2NT905kcRjqB29qldBxk Stadium Thiais-ChIJ64X9jzx05kcRsHvSfOv6UcA Power Five-ChIJ6ULNmyh15kcRV9cjbnBjGr8 Speed Soccer Five-ChIJ2xTNglV25kcR3UDi4AXGfDU LE FIVE Créteil-ChIJ88lx3VwL5kcRVxCh4lD6_Gk
03/02/2024;0,8125;nFMHaOX1dDUyfOAjMQYv;1 2 3 4 5 6 7;UrbanSoccer - Lyon Parilly-ChIJx3FQWjLC9EcRrrQb2eV7i_4 We Are Sports-ChIJFZU5oBHC9EcRJTFrSkI1xxg
17/02/2024;19:30 20:00 20:30 21:00 21:30 22:00 22:30 19:00;nFzHScX3t7WDLyHe5CG0;3 4 5 6 7;LE FIVE Paris 18-ChIJPVT4_n1u5kcRzji6FdTBXXo
29/02/2024;19:00 19:30 20:00 20:30 21:00 21:30 22:00;nPpA3CAGcF2R5Emu53Bq;5 4;UrbanSoccer - Quai d'Ivry-ChIJfXxYJ0xy5kcRw9xTkF6-FZQ
12/02/2024;0,5;nQ2Yi81cilpeQGKIlExg;1 2 3 4 5;Evolution Football-ChIJX0YulIi8yRIRnGh62u3UXTQ FOOT INDOOR Marseille-ChIJ41AMCxC8yRIRLHLGt11sc-U Le Temple du Soccer Indoor Marseille Carnoux - Centre de Foot en Salle-ChIJd2VpFTm7yRIRmqSv9EUPuF4
21/02/2024;23:00 23:30 22:30 22:00 21:00 21:30 20:00 20:30 19:30 19:00 18:00 18:30 17:30 17:00 16:00 16:30 15:30 15:00 14:00 14:30 13:30 13:00 12:30 12:00 11:00 11:30;nSeSxULvg4yOXcNk5Ezz;1 2 3 4 5 6 7;UrbanSoccer - Lille Lezennes-ChIJR3ro5nTWwkcRfM_S3Be9HjI UrbanSoccer - Lille Bondues-ChIJ58ZerMgrw0cR2Jyp7tZjBn4
29/02/2024;16:00 16:30 17:00 17:30 18:00 18:30 19:00 19:30 20:00 20:30 21:00;nTV33SAJ1IaFhhWJzhtN;1 2 3 4 5;UrbanSoccer Bordeaux-Pessac-ChIJTZ1wTCnZVA0Ra5hHoMEPn3I UrbanSoccer - Bordeaux Mérignac-ChIJxWBxmALaVA0Rop0OWS3Q3fY
01/03/2024;0,791666667;nUU2EN0H2sRnfAeERCHN;5;Stadium Thiais-ChIJ64X9jzx05kcRsHvSfOv6UcA
10/03/2024;11:00 11:30 12:00 10:30 16:00 16:30 17:00 17:30 15:30 15:00 18:00 18:30 19:00 19:30 20:00 20:30 21:00 21:30;nUgTes4IsiGeEipbuo2d;1 2 3 4 5 6 7;UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY
23/02/2024;18:00 19:00 18:30 19:30 20:00;nV9XqOqdWEpt31j2z1hV;1 2 3 4 5;FOOT INDOOR Marseille-ChIJ41AMCxC8yRIRLHLGt11sc-U Massilia Foot Indoor 2-ChIJxZ6UmMW-yRIRfYNGGPPJfIU
08/03/2024;0,708333333;nZIsN2Tj2liwSMNWqfBj;1 2 3 4 5 6 7;Bordeaux Soccer-ChIJCRHQufUoVQ0RmXgf8oHOE08 LE FIVE Bordeaux-ChIJteaBh_koVQ0RqH2VtN-qL5I UrbanSoccer Bordeaux-Pessac-ChIJTZ1wTCnZVA0Ra5hHoMEPn3I GINGA Foot Mérignac-ChIJyfJZiyPaVA0RlY6_mDcql7U UrbanSoccer - Bordeaux Mérignac-ChIJxWBxmALaVA0Rop0OWS3Q3fY
09/03/2024;9:00 23:30;ndRPu8Cyhp5Cpk33pHLA;1 2;UrbanSoccer - Porte d'Aubervilliers-ChIJ0dXjDCZs5kcRvX0EpMwxsUY
04/02/2024;10:00 19:00 19:30 20:00 20:30 21:00 21:30 22:00;neeQ8LieYcH8DzDWcr6j;1 2 3 4 5 6 7;Monclub Futbol-ChIJGbxxaamUyRIRgGvhHnhJStA LE FIVE VITROLLES-ChIJi4A-IrHoyRIRunoYLEGNeYI Z5 Aix-ChIJKb-U_9KSyRIRKIFKbH5mW18
