DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE,DURATION,PRICE,PRICE_UNDISCOUNTED,VISIBILITY,GOLD_EXCLUSIVE,MOOD,LEVEL,ORGANIZER,ATTENDEES,MAX_PLAYERS,GOOD_PLAYERS,LATE_PLAYERS,NO_SHOW_PLAYERS,RUDE_PLAYERS,INTERESTED,PAYMENT_TYPE
0imNLVFxMG7F5zY39yXv,LE FIVE Bordeaux,published,pro,ChIJteaBh_koVQ0RqH2VtN-qL5I,44.8798631&-0.5594838999999999,2024-12-16T11:00:00.000Z,60,7,,public,false,,,kiDzYpNkEQWCYPKWN7rYKH3iQrp2,0,10,0,0,0,0,0,on-site
KUteMWOTa4BiX4vidLFk,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-12-16T11:00:00.000Z,60,7,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,6,0,0,0,1,on-site
Z09VqXMbUbd4SzS1eM60,UrbanSoccer La Défense,published,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-12-16T11:00:00.000Z,60,10,,public,true,,,9YLME4mFp3TKVA73Wun43JmXRwr1,2,10,0,0,0,0,0,on-site
ZEn8g5fHYOavgMaxZK8u,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-12-16T11:00:00.000Z,90,7.5,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0,on-site
facXQ283aFR3impmyEBv,Palais des Sports Maurice Thorez,played,captain,ChIJf7ZDwpNz5kcRZn5FP5AT8lg,48.7931091&2.3943762,2024-12-16T11:00:00.000Z,90,,,public,false,Compétition,3,Z2xn5uoUZgUOADFVfn5g7Pt4dSl2,10,10,3,0,0,0,2,on-site
nSMem9SYC3pzN8QzAdV0,Game 13 foot indoor,canceled,pro,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2024-12-16T11:00:00.000Z,60,10,,public,false,,,4CPt9QJ6GEQgrpyTuzm8CMK844V2,8,10,0,0,0,0,0,on-site
MFfw0EkNPb0XuIQRXgzk,Stade de l'Ile - Stade Billancourt,played,captain,ChIJ_VzHyPZ65kcRie3KTzFg37c,48.8223054&2.2450824,2024-12-16T11:15:00.000Z,90,,,public,false,,3,tq8VswngnUcpl3Q7hPaqdAUEZfz2,16,16,0,0,0,0,2,on-site
N0gqCrAvnbMEewayOcc1,Gymnase du Port-à-l'Anglais,played,captain,ChIJm0uWJQhz5kcRiB9JAYX-5c8,48.8029066&2.4078387,2024-12-16T11:20:00.000Z,60,,,public,false,Détente,3,dIBCJWg91LS2ZPpMSWHmKcBZXo32,10,10,0,0,0,0,3,on-site
AkTAxDRgDh9LDfRRuVeV,Play Soccer,canceled,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-12-16T11:30:00.000Z,60,8,,private,true,Détente,,kk7zqQWT43dBtwLaH0FrU6KpVDz2,1,10,0,0,0,0,0,on-site
G6zF3lAR38eF2ccXVlbg,Saint Ouen Futsal Academy,published,captain,ChIJd-og2uBu5kcRyKFXGiSwhD8,48.9147293&2.3315896,2024-12-16T11:30:00.000Z,90,,,public,false,Détente,3,X7U6GvaaU4WeZ4liDEmK2kq4l0M2,1,10,0,0,0,0,0,on-site
XH4V7v6itegI7DfKJHJF,Foot 5 Dijon • FFF,canceled,pro,ChIJgdPp24md8kcRRh_JKU2tDmA,47.30228779999999&5.061791899999999,2024-12-16T11:30:00.000Z,60,6,,public,false,,,GawiMoMDqAN8oh8ZWzlAnZ1Ldj12,0,10,0,0,0,0,0,in-app
dWuRoFJ0w1WBqcVvHMX8,Stadium Antibes,published,pro,ChIJSSGxg-PUzRIRblID9ACQndc,43.6121609&7.122323,2024-12-16T11:30:00.000Z,60,7,,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,0,10,0,0,0,0,0,on-site
rREwMvRm2cgd0wcq9aRe,LE FIVE OL,canceled,pro,ChIJmz3whejH9EcR3j9ApNRukKE,45.7673403&4.9802325,2024-12-16T11:30:00.000Z,60,8,,public,false,,,CtMIzMx3atVuH1nKNOJj6lNQL4A2,0,10,0,0,0,0,0,in-app
jWMLn6UzYkHOPuvWwmn5,LE FIVE Bordeaux,published,pro,ChIJteaBh_koVQ0RqH2VtN-qL5I,44.8798631&-0.5594838999999999,2024-12-16T12:00:00.000Z,60,7,,public,false,,,kiDzYpNkEQWCYPKWN7rYKH3iQrp2,0,10,0,0,0,0,0,on-site
P8Uja8MdjkRp44FAVCYz,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-12-16T12:30:00.000Z,90,7.5,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0,on-site
6Rs4H5X6yae5sYFGIuci,LE FIVE Paris 18,canceled,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-12-16T13:00:00.000Z,90,8,15,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,0,10,0,0,0,0,0,in-app
Bw6KGhWYDx3RH1uYAumg,LE FIVE Bordeaux,published,pro,ChIJteaBh_koVQ0RqH2VtN-qL5I,44.8798631&-0.5594838999999999,2024-12-16T13:00:00.000Z,60,7,,public,false,,,kiDzYpNkEQWCYPKWN7rYKH3iQrp2,0,10,0,0,0,0,0,on-site
W3RSFZ6PHaTkA3W5wCL4,Saint Ouen Futsal Academy,canceled,captain,ChIJd-og2uBu5kcRyKFXGiSwhD8,48.9147293&2.3315896,2024-12-16T13:00:00.000Z,120,,,public,false,chill,3,X7U6GvaaU4WeZ4liDEmK2kq4l0M2,0,16,0,0,0,0,1,on-site
gvACWPDusg3K0SkNQYb7,LE FIVE Créteil,canceled,captain,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,48.7643086&2.4706522,2024-12-16T13:00:00.000Z,90,10.5,,public,true,competition,3,YrCGOwz0r6WuVdydM0N1UmyRvMe2,9,10,0,0,0,0,0,on-site
4MNjmeZDwpaIb3p8QSyn,LE FIVE Orléans Fleury,published,pro,ChIJsYfwe3n75EcRnjpH9sw356Q,47.9415754&1.9358176,2024-12-16T14:00:00.000Z,60,6,,public,false,,,aK807pAjR0fYf1xp6STGgehCREy2,0,10,0,0,0,0,0,on-site
TdNnXVWZKr40drT1qzox,GINGA STADIUM,published,pro,ChIJyfJZiyPaVA0RlY6_mDcql7U,44.81810309999999&-0.678014,2024-12-16T14:00:00.000Z,60,8,,public,false,,,VPHAFtSRRYcwTny1RJ6G8RvLYgo1,0,10,0,0,0,0,0,on-site
bmUAhtLtSGVRyMDJS9zC,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-12-16T14:00:00.000Z,90,8,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
hp99PTBpZtIefLSg8mZW,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-12-16T14:00:00.000Z,90,7.5,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0,on-site
yqgcTaN1UPpfHWmI6tDY,LE FIVE Bordeaux,published,pro,ChIJteaBh_koVQ0RqH2VtN-qL5I,44.8798631&-0.5594838999999999,2024-12-16T14:00:00.000Z,60,7,,public,false,,,kiDzYpNkEQWCYPKWN7rYKH3iQrp2,0,10,0,0,0,0,0,on-site
8FC0bC325rsWSeX5PgPX,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-12-16T14:30:00.000Z,90,7.5,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0,on-site
KItr6wdqfyr9AWryxdxz,Top Ten,played,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-12-16T14:30:00.000Z,90,7.5,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,10,10,6,0,0,0,4,on-site
2fiPf8euNygg5Sb2cD7q,LE FIVE Bordeaux,published,pro,ChIJteaBh_koVQ0RqH2VtN-qL5I,44.8798631&-0.5594838999999999,2024-12-16T15:00:00.000Z,60,7,,public,false,,,kiDzYpNkEQWCYPKWN7rYKH3iQrp2,0,10,0,0,0,0,0,on-site
o7tPCPGgMVBWvFHxlDjs,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-12-16T15:00:00.000Z,90,8,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
pd5bdjGUWcD4w5HrMj65,GINGA STADIUM,published,pro,ChIJyfJZiyPaVA0RlY6_mDcql7U,44.81810309999999&-0.678014,2024-12-16T15:00:00.000Z,60,8,,public,false,,,VPHAFtSRRYcwTny1RJ6G8RvLYgo1,0,10,0,0,0,0,0,on-site
uxB5AKUhAQH7grtoHauz,UrbanSoccer La Défense,published,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-12-16T15:00:00.000Z,60,8,,public,true,Détente,3,iRj4ZC7dL4OZga14lZjIDYX0wBy2,8,10,0,0,0,0,0,on-site
5Uz9789rD0xMQtxuLazT,Foot 5 Dijon • FFF,canceled,pro,ChIJgdPp24md8kcRRh_JKU2tDmA,47.30228779999999&5.061791899999999,2024-12-16T15:30:00.000Z,60,6,,public,false,,,GawiMoMDqAN8oh8ZWzlAnZ1Ldj12,0,10,0,0,0,0,0,in-app
O0tnxBzhSqvFBjveEGoz,UrbanSoccer Orsay,published,captain,ChIJpZIJg7J45kcRrKWKhtbfnEQ,48.70829&2.17794,2024-12-16T15:30:00.000Z,90,13.5,,public,true,Détente,3,W1UtcxIBbOXLbUQC8DvEgBBOBiA2,5,10,0,0,0,0,0,on-site
bomuWfa2IGuLSwQGGf2v,LE FIVE Paris 18,canceled,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-12-16T15:30:00.000Z,90,12,24,public,true,Competition,3,0UbzK2wS2DfB5VxBCvWmgu9y7jF2,9,10,0,0,0,0,0,on-site
47oGOXa8TRc7zm51NV4r,Stadium Antibes,published,pro,ChIJSSGxg-PUzRIRblID9ACQndc,43.6121609&7.122323,2024-12-16T16:00:00.000Z,60,10,,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,0,10,0,0,0,0,0,on-site
ACXrIJpLvUuqgITV0qlr,LE FIVE Paris 17,played,pro,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-12-16T16:00:00.000Z,60,5,,public,false,,,V6mqbc9C8FNa1RQlUupjeoqOsZL2,10,10,7,0,0,0,6,on-site
JD1S9gPuZdUKwdwIkwuI,Footbox,published,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-12-16T16:00:00.000Z,60,7,,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0,on-site
R9YUVr8PW8TnWA9TmCca,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-12-16T16:00:00.000Z,120,10,21,public,false,none,5,Dohg1zNvhsbmGrYuAmExKFyjruw2,10,10,7,0,0,0,1,on-site
Uugeqy0205MdtrpUsdyz,Top Ten,canceled,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-12-16T16:00:00.000Z,90,7.5,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0,on-site
VK07wH5hN41TbkIQf4U4,LE FIVE Créteil,published,pro,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,48.7643086&2.4706522,2024-12-16T16:00:00.000Z,60,7,,public,false,,,ZmXMWx7aTdPoPkkGOWa2HIQVblq2,0,10,0,0,0,0,0,on-site
hj262JtPUJZUfF46lqqU,LE FIVE Orléans Ingré,published,pro,ChIJzUFPDv_v5EcRG6gmhm_t_HA,47.9057474&1.8536754,2024-12-16T16:00:00.000Z,60,7.5,,public,false,,,MPZxHmcILxgz4kEOK1s2K6T7BiC3,0,10,0,0,0,0,0,on-site
lmvw4yZCtBet3roQb9nX,LE FIVE Paris 17,published,pro,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-12-16T16:00:00.000Z,60,5,,public,false,,,V6mqbc9C8FNa1RQlUupjeoqOsZL2,3,10,0,0,0,0,4,on-site
mwNMKPiPPySGwQ52bs05,LE FIVE Paris 18,played,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-12-16T16:00:00.000Z,60,5,,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,10,10,6,0,0,0,2,in-app
sbYLBvxF42wtZoYUQPME,LE FIVE Marville - La Courneuve,published,pro,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9361223&2.3872592,2024-12-16T16:00:00.000Z,60,7,,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0,on-site
t97VHWxFj0z3d6Q4UxzK,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-12-16T16:00:00.000Z,120,10,21,public,false,none,5,Dohg1zNvhsbmGrYuAmExKFyjruw2,10,10,1,0,0,0,0,on-site
v6FuiH0R9iIPeBc5jqRm,Top Ten,canceled,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-12-16T16:00:00.000Z,90,7.5,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,12,0,0,0,0,2,on-site
wtIJb18cfp5uykRc2BLO,Stadium Thiais,published,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-12-16T16:00:00.000Z,120,10,21,public,false,chill,,Dohg1zNvhsbmGrYuAmExKFyjruw2,9,10,0,0,0,0,0,on-site
D4bBdp453fBlTT6KKKTn,Stadium Thiais,published,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-12-16T16:25:00.000Z,120,10,21,public,false,none,5,Dohg1zNvhsbmGrYuAmExKFyjruw2,9,10,0,0,0,0,1,on-site
3vTGP6umfnNbscNVmp4y,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-12-16T16:30:00.000Z,90,10,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0,on-site
GlKKCyOgCkgkQbaIteUZ,Stadium Thiais,published,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-12-16T16:30:00.000Z,120,10,21,public,false,chill,5,Dohg1zNvhsbmGrYuAmExKFyjruw2,7,10,0,0,0,0,0,on-site
cNEf0CeZ3n0G9Wur2On3,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-12-16T16:30:00.000Z,90,12.5,,public,true,Détente,4,WmEIitt9Uwg5axn6vQTP95QfodX2,10,10,0,0,0,0,3,on-site
joSDYSSqwo9Y2eS4ZJ6q,UrbanSoccer Evry,played,captain,ChIJW0Ut1G7e5UcRt621n2fRQ5M,48.6286849&2.4066366,2024-12-16T16:30:00.000Z,90,8,,public,true,Détente,3,bi6JzuWExOaVw9BeMlLNwz2hlsn2,10,10,3,0,0,0,1,on-site
6szUnj1rduKlKTxrnfYQ,LE FIVE Paris 13,played,captain,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2024-12-16T16:45:00.000Z,60,12,,public,true,Détente,3,KWKusUr9M5SUdD7T38BbVO5gPg93,10,10,1,0,0,0,0,on-site
l4CVXj632JR2NV19B9s3,UrbanSoccer - Marne-La-Vallée,canceled,captain,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2024-12-16T16:45:00.000Z,90,,,public,true,Détente,2,FvlPiM6GuMO8T8JO8gwinmgTvTP2,0,10,0,0,0,0,5,on-site
9x7JQG0MViEww0RSAtZ3,LE FIVE Paris 13,published,captain,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2024-12-16T17:00:00.000Z,60,14,,public,true,chill,2,jNuoTOCT6UhVmgGDRXS12G7cMRE2,9,10,0,0,0,0,1,on-site
BqIjBfrBKD9wTBO7LYBp,Sport dans la Ville Pantin,published,pro,ChIJ39q_xupt5kcRazzdqWLF2s4,48.9055187&2.4070918,2024-12-16T17:00:00.000Z,60,9,,public,false,,,3MO0SZWs09f6yKRmyAM4svj9mjF2,0,10,0,0,0,0,0,on-site
E0MtN9CdVF0u4rnV8F4u,Z5 Aix,canceled,captain,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2024-12-16T17:00:00.000Z,60,11,,public,true,Chill,2,TBrHh8kaTtXgh3qQEytcHoGTfPJ2,0,10,0,0,0,0,0,on-site
UIftmPXru8d3KTcYicTL,LE FIVE Bezons,canceled,pro,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,48.91909&2.2093051,2024-12-16T17:00:00.000Z,60,7,,public,false,,,U3MriTZbPbTUEsU6RtRuHxDMKvg2,0,10,0,0,0,0,0,on-site
VuiYWpymduQZ5aCcOCxG,Foot POWER 5,published,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2024-12-16T17:00:00.000Z,90,8,,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,1,10,0,0,0,0,1,on-site
XJGH8aXgzH6p3y8gBr8Z,Foot POWER 5,played,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2024-12-16T17:00:00.000Z,90,8,,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,10,10,6,0,0,0,2,on-site
bSpP2HzriBBj9UdQTTbU,FOOT INDOOR Marseille,played,captain,ChIJ41AMCxC8yRIRLHLGt11sc-U,43.2859688&5.4882746,2024-12-16T17:00:00.000Z,60,11,,public,false,Détente,3,dtdkqg6gPTVLQPEKl6XY2RE4jHe2,10,10,4,0,0,0,0,on-site
eq9KoY8DWAJ8wZsD1Xfv,Foot 5 Yutz • FFF,canceled,pro,ChIJD2NADbYklUcRLuKRL-fYqTU,49.3564109&6.196009099999999,2024-12-16T17:00:00.000Z,60,7,8,public,false,,,ioHEl8ayn0S34tjLwuRpR0nkU103,0,10,0,0,0,0,0,in-app
hyirhPGFrCrszQXnZpf3,UrbanSoccer - Quai d'Ivry,canceled,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2024-12-16T17:00:00.000Z,60,10,,public,true,Détente,2,O1X4cH95RfU3f8UYrH0Umw4dEk33,9,10,0,0,0,0,0,on-site
oHAodFo0I60U27EVuHNl,Foot POWER 5,played,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2024-12-16T17:00:00.000Z,90,8,,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,10,10,10,0,0,0,1,on-site
vrpo9JlJ0nxbTpi6z0RV,Prati United,canceled,pro,ChIJi2oG_jAxahoRjTdSH05-ixY,41.915711&12.463407,2024-12-16T17:00:00.000Z,60,14,,public,false,,,zCvsukfMuuffsuPpSTQwb7MusMD2,0,10,0,0,0,0,0,in-app
4vl0H693nG2m7ZgiIoJf,Cité des Sports,played,captain,ChIJ70UPf6R75kcRGb3NAV9k7Ww,48.824776&2.2650719,2024-12-16T17:30:00.000Z,60,12,,public,false,Détente,3,QZFF8DMqsWPNn0aprTHnAlBxL9t2,10,10,2,0,1,0,0,on-site
PzRgKFav9KcAsvTqQZGG,Top Ten,canceled,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-12-16T17:30:00.000Z,90,13.8,,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,12,0,0,0,0,0,on-site
jtxzlhRtLYR84QZERtO7,Le 13 - Foot en salle - Marseille,published,captain,ChIJR62kUm_ByRIRDnGQqGCeUVQ,43.33370070000001&5.370389599999999,2024-12-16T17:30:00.000Z,60,10,,public,true,Détente,2,o5eFyWN4ThahGS3AwVkJj9LRkA23,9,10,0,0,0,0,0,on-site
kn7BAt6dShQvJqUz7HYq,Game 13 foot indoor,published,pro,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2024-12-16T17:30:00.000Z,60,10,,public,false,,,4CPt9QJ6GEQgrpyTuzm8CMK844V2,3,10,0,0,0,0,0,on-site
L7VymQR4LA0Ybnr5T9Wa,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2024-12-16T17:45:00.000Z,60,13,,public,true,Détente,3,e89vojIXYOg27mBw0cilNortvVp2,10,10,0,0,0,0,1,on-site
1ThkeupjafTaSjFACMms,LE FIVE Bezons,played,captain,ChIJ71Mv0Wpk5kcRg-H9x7L-dXo,48.9191156&2.2119373,2024-12-16T18:00:00.000Z,60,11,,public,true,Compétition,4,GzrT3qyegUM23nxSALxzlfja4x82,10,10,1,0,0,0,5,on-site
2yBwTurUeT5uwjIUp2ko,LE FIVE Villette,played,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2024-12-16T18:00:00.000Z,60,12,,public,true,Détente,2,W5Qic2oHoKW8nliCaj39dxrbdDT2,10,10,4,0,0,0,0,on-site
5Rh6eCdjl6qOJaVX0pcH,LE FIVE Paris 13,published,captain,ChIJ_bOSChhz5kcRZMTeq_6Gdzg,48.8181615&2.3658793,2024-12-16T18:00:00.000Z,60,,14,public,true,Compétition,4,O7evvjMldBQuvzsqmFojIqw4He42,8,10,0,0,0,0,0,on-site
5pa9CJOtzb3033zmMcTt,STADIUM FOOT 5 VILLAGE,played,captain,ChIJbbOWFtC4yRIR0WXVerbWmnE,43.269413&5.4260321,2024-12-16T18:00:00.000Z,60,10,,public,true,Détente,3,MKjoGJESIIfNKw5sH93VODBuvLv2,10,10,0,0,0,0,0,on-site
6HXwEdpe60N5J1cvRIEr,UrbanSoccer - Puteaux,played,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2024-12-16T18:00:00.000Z,60,,,public,true,chill,3,UXDXb0uJozYdtx9PYA6EZagmV4s2,10,10,1,0,0,0,3,on-site
6NKFedzXbu6IotgXSKjA,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-12-16T18:00:00.000Z,90,12,,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,8,1,0,0,5,on-site
A1hMdEPCgezE7QLtC9SJ,LE FIVE Vitrolles,played,captain,ChIJi4A-IrHoyRIRunoYLEGNeYI,43.4338497&5.240971399999999,2024-12-16T18:00:00.000Z,60,10,,public,false,Détente,,EsIEFGuUsSOde9SPdwVjUzP7Dd82,10,10,0,0,0,0,1,on-site
AoNPtbI6008sCaAHwnCZ,Le 13 - Foot en salle - Marseille,published,captain,ChIJR62kUm_ByRIRDnGQqGCeUVQ,43.33370070000001&5.370389599999999,2024-12-16T18:00:00.000Z,90,15,,public,true,Détente,3,dz35gJMLKBgcUWLxKESkbrCfkn12,8,10,0,0,0,0,2,on-site
DpYE6TNFPbqL8JllVO3l,Stade Bertrand Dauvin,played,captain,ChIJFysYKvRu5kcRq8uL4vbj1Bo,48.9001023&2.3425065,2024-12-16T18:00:00.000Z,90,,,public,false,Détente,,NMwei2LCcCcPFtWh7ZTzSFmTY9h2,14,14,6,0,0,0,3,on-site
GXWInOXg3ny1laCihFYg,Stade Gilles Joye,played,captain,ChIJw2BPcJnzyRIRLzzgcSTD9TM,43.5744214&5.344611899999999,2024-12-16T18:00:00.000Z,60,7,,private,false,Détente,3,uAEut48qBDUb9yI8BZY79qCquMq1,10,10,1,0,0,0,1,on-site
KEuS92OIuWnF7yBVQ3IL,Footbox,published,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-12-16T18:00:00.000Z,60,10,,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,5,10,0,0,0,0,0,on-site
LrK4P7UjojxVW9j6zvOS,Footsal,played,captain,ChIJa7HS298pw0cRMoVDj0XqVdI,50.6397895&3.1251337,2024-12-16T18:00:00.000Z,60,8,,public,true,Détente,2,acIyRP28QkWPJC3Xna8RQHPSXMr1,10,10,2,0,0,0,2,on-site
Lu7t9xxYViwR1RE9DMWD,LE FIVE Bobigny,canceled,captain,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2024-12-16T18:00:00.000Z,90,15,,public,true,Détente,2,uBgOk6nO4JWUbaJSngQYRZ6OiLB3,9,10,0,0,0,0,0,on-site
QcVQxLH36bXs82EegoB9,TEP Reverdy,played,captain,ChIJ97IzEXZt5kcRrziQffedeSo,48.88532559999999&2.3764171,2024-12-16T18:00:00.000Z,120,5,,private,false,Détente,4,IPmbamz2bkMhCjliEqifTUkx2ir2,12,12,2,0,0,0,0,on-site
SkB8CHHG8DzFRyKPXklX,Le CR5,published,pro,ChIJnVE47IHn5UcRr5XRwCaPE38,48.5261384&2.385494,2024-12-16T18:00:00.000Z,90,13,,public,false,,,GzPoiWwRMmZkwvPoB2LII5OoQMw2,0,10,0,0,0,0,0,on-site
Ya63b03LRzQ1LQ15hbrU,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-12-16T18:00:00.000Z,90,12,15,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,1,on-site
mrnNlE9O9TD1bUmD4Kdx,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-12-16T18:00:00.000Z,90,15,,public,false,chill,2,S71HT4B9vYRVhIGbXMjNqkRnsfx1,10,10,0,0,0,0,0,on-site
nOkbcYJ1sXjrZGdr6PqH,Foot-Max Argenteuil,published,pro,ChIJi9oIzaRm5kcRJYcK7QsdRMU,48.9501632&2.2093946,2024-12-16T18:00:00.000Z,60,8,8,public,false,,,SuEnyPZ4TgNIkt1yap2yJ3ZHO6p1,6,10,0,0,0,0,1,on-site
q2777c6O2sRZaMLXU0GX,UrbanSoccer La Défense,canceled,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-12-16T18:00:00.000Z,60,10,,public,true,Compétition,,JlxdnqpOYuYXKBPO23z0fT8RSHH3,0,10,0,0,0,0,0,on-site
qBryXi7LnEwtEJoAsVF9,Z5 Aix,played,captain,ChIJKb-U_9KSyRIRKIFKbH5mW18,43.4787869&5.3969048,2024-12-16T18:00:00.000Z,60,11,,public,true,Compétition,4,iB87ZxwvOlbfYpu8GSUhBRNschK2,10,10,3,0,0,0,0,on-site
rnk9Zv0K7LasRnda37hD,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-12-16T18:00:00.000Z,60,15,,public,true,Détente,4,oHsSFRzFHOMXKuNnYEuuR6y7FAO2,10,10,3,0,0,0,1,on-site
rsNqFr0ZECRX9hu7nVrL,LE FIVE Villette,canceled,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2024-12-16T18:00:00.000Z,60,,12,public,true,Détente,3,K6eri20cWyfnuZkXiDiv9kucDvH2,10,10,0,0,0,0,10,on-site
